31.9469 	EXP 	grating: autoDraw = True
32.2467 	EXP 	grating: autoDraw = False
32.2804 	EXP 	Device response: <KeyPress from None: t=32.26642630000424, value=up, duration=None>
32.2809 	EXP 	New trial (rep=21, index=0): <Trial 21 (0 in rep 21) data={'thisN': 21, 'thisTrialN': 0, 'thisRepN': 21}>
32.2822 	DATA 	Keypress: up
32.2964 	EXP 	fixation: autoDraw = False
32.2964 	EXP 	grating: autoDraw = False
32.2964 	EXP 	grating: ori = np.float64(-4.0)
32.2964 	EXP 	fixation: autoDraw = True
32.4138 	EXP 	Device response: <KeyPress from None: t=32.26642630000424, value=up, duration=0.14252490000217222>
33.2962 	INFO 	Keyboard events cleared
33.2961 	EXP 	fixation: autoDraw = False
33.2961 	EXP 	grating: autoDraw = True
33.5958 	EXP 	grating: autoDraw = False
34.0126 	EXP 	Device response: <KeyPress from None: t=34.002393100003246, value=down, duration=None>
34.0130 	EXP 	New trial (rep=22, index=0): <Trial 22 (0 in rep 22) data={'thisN': 22, 'thisTrialN': 0, 'thisRepN': 22}>
34.0144 	DATA 	Keypress: down
34.0289 	EXP 	fixation: autoDraw = False
34.0289 	EXP 	grating: autoDraw = False
34.0289 	EXP 	grating: ori = np.float64(0.0)
34.0289 	EXP 	fixation: autoDraw = True
34.1791 	EXP 	Device response: <KeyPress from None: t=34.002393100003246, value=down, duration=0.17347670000162907>
35.0282 	INFO 	Keyboard events cleared
35.0281 	EXP 	fixation: autoDraw = False
35.0281 	EXP 	grating: autoDraw = True
35.3280 	EXP 	grating: autoDraw = False
35.5616 	EXP 	Device response: <KeyPress from None: t=35.55475789999764, value=up, duration=None>
35.5620 	EXP 	New trial (rep=23, index=0): <Trial 23 (0 in rep 23) data={'thisN': 23, 'thisTrialN': 0, 'thisRepN': 23}>
35.5634 	DATA 	Keypress: up
35.5779 	EXP 	fixation: autoDraw = False
35.5779 	EXP 	grating: autoDraw = False
35.5779 	EXP 	grating: ori = np.float64(4.0)
35.5779 	EXP 	fixation: autoDraw = True
35.8780 	EXP 	Device response: <KeyPress from None: t=35.55475789999764, value=up, duration=0.30730890000995714>
36.5774 	INFO 	Keyboard events cleared
36.5773 	EXP 	fixation: autoDraw = False
36.5773 	EXP 	grating: autoDraw = True
36.8770 	EXP 	grating: autoDraw = False
37.4271 	EXP 	Device response: <KeyPress from None: t=37.42385160000413, value=down, duration=None>
37.4275 	EXP 	New trial (rep=24, index=0): <Trial 24 (0 in rep 24) data={'thisN': 24, 'thisTrialN': 0, 'thisRepN': 24}>
37.4288 	DATA 	Keypress: down
37.4433 	EXP 	fixation: autoDraw = False
37.4433 	EXP 	grating: autoDraw = False
37.4433 	EXP 	grating: ori = np.float64(-3.0)
37.4433 	EXP 	fixation: autoDraw = True
37.6101 	EXP 	Device response: <KeyPress from None: t=37.42385160000413, value=down, duration=0.17668780000531115>
38.4429 	INFO 	Keyboard events cleared
38.4427 	EXP 	fixation: autoDraw = False
38.4427 	EXP 	grating: autoDraw = True
38.7425 	EXP 	grating: autoDraw = False
39.0428 	EXP 	Device response: <KeyPress from None: t=39.03621610000846, value=up, duration=None>
39.0432 	EXP 	New trial (rep=25, index=0): <Trial 25 (0 in rep 25) data={'thisN': 25, 'thisTrialN': 0, 'thisRepN': 25}>
39.0446 	DATA 	Keypress: up
39.0589 	EXP 	fixation: autoDraw = False
39.0589 	EXP 	grating: autoDraw = False
39.0589 	EXP 	grating: ori = np.float64(0.0)
39.0589 	EXP 	fixation: autoDraw = True
39.2261 	EXP 	Device response: <KeyPress from None: t=39.03621610000846, value=up, duration=0.17395620000024792>
40.0583 	INFO 	Keyboard events cleared
40.0582 	EXP 	fixation: autoDraw = False
40.0582 	EXP 	grating: autoDraw = True
40.3581 	EXP 	grating: autoDraw = False
40.9746 	EXP 	Device response: <KeyPress from None: t=40.96675360000518, value=up, duration=None>
40.9750 	EXP 	New trial (rep=26, index=0): <Trial 26 (0 in rep 26) data={'thisN': 26, 'thisTrialN': 0, 'thisRepN': 26}>
40.9762 	DATA 	Keypress: up
40.9909 	EXP 	fixation: autoDraw = False
40.9909 	EXP 	grating: autoDraw = False
40.9909 	EXP 	grating: ori = np.float64(4.0)
40.9909 	EXP 	fixation: autoDraw = True
41.1249 	EXP 	Device response: <KeyPress from None: t=40.96675360000518, value=up, duration=0.15724539999791887>
41.9907 	INFO 	Keyboard events cleared
41.9905 	EXP 	fixation: autoDraw = False
41.9905 	EXP 	grating: autoDraw = True
42.2902 	EXP 	grating: autoDraw = False
42.5905 	EXP 	Device response: <KeyPress from None: t=42.58953740001016, value=down, duration=None>
42.5909 	EXP 	New trial (rep=27, index=0): <Trial 27 (0 in rep 27) data={'thisN': 27, 'thisTrialN': 0, 'thisRepN': 27}>
42.5922 	DATA 	Keypress: down
42.6066 	EXP 	fixation: autoDraw = False
42.6066 	EXP 	grating: autoDraw = False
42.6066 	EXP 	grating: ori = np.float64(-4.0)
42.6066 	EXP 	fixation: autoDraw = True
42.7904 	EXP 	Device response: <KeyPress from None: t=42.58953740001016, value=down, duration=0.189722700000857>
43.6062 	INFO 	Keyboard events cleared
43.6060 	EXP 	fixation: autoDraw = False
43.6060 	EXP 	grating: autoDraw = True
43.9058 	EXP 	grating: autoDraw = False
44.1895 	EXP 	Device response: <KeyPress from None: t=44.188710700007505, value=up, duration=None>
44.1899 	EXP 	New trial (rep=28, index=0): <Trial 28 (0 in rep 28) data={'thisN': 28, 'thisTrialN': 0, 'thisRepN': 28}>
44.1912 	DATA 	Keypress: up
44.2054 	EXP 	fixation: autoDraw = False
44.2054 	EXP 	grating: autoDraw = False
44.2054 	EXP 	grating: ori = np.float64(-4.0)
44.2054 	EXP 	fixation: autoDraw = True
44.3228 	EXP 	Device response: <KeyPress from None: t=44.188710700007505, value=up, duration=0.12420369999017566>
45.2051 	INFO 	Keyboard events cleared
45.2049 	EXP 	fixation: autoDraw = False
45.2049 	EXP 	grating: autoDraw = True
45.5047 	EXP 	grating: autoDraw = False
45.9549 	EXP 	Device response: <KeyPress from None: t=45.94025650000549, value=down, duration=None>
45.9553 	EXP 	New trial (rep=29, index=0): <Trial 29 (0 in rep 29) data={'thisN': 29, 'thisTrialN': 0, 'thisRepN': 29}>
45.9567 	DATA 	Keypress: down
45.9712 	EXP 	fixation: autoDraw = False
45.9712 	EXP 	grating: autoDraw = False
45.9712 	EXP 	grating: ori = np.float64(0.0)
45.9712 	EXP 	fixation: autoDraw = True
46.1217 	EXP 	Device response: <KeyPress from None: t=45.94025650000549, value=down, duration=0.17166379999252968>
46.9708 	INFO 	Keyboard events cleared
46.9706 	EXP 	fixation: autoDraw = False
46.9706 	EXP 	grating: autoDraw = True
47.2704 	EXP 	grating: autoDraw = False
47.7370 	EXP 	Device response: <KeyPress from None: t=47.73332970000047, value=up, duration=None>
47.7374 	EXP 	New trial (rep=30, index=0): <Trial 30 (0 in rep 30) data={'thisN': 30, 'thisTrialN': 0, 'thisRepN': 30}>
47.7387 	DATA 	Keypress: up
47.7533 	EXP 	fixation: autoDraw = False
47.7533 	EXP 	grating: autoDraw = False
47.7533 	EXP 	grating: ori = np.float64(3.0)
47.7533 	EXP 	fixation: autoDraw = True
47.8872 	EXP 	Device response: <KeyPress from None: t=47.73332970000047, value=up, duration=0.13681950001046062>
48.7530 	INFO 	Keyboard events cleared
48.7528 	EXP 	fixation: autoDraw = False
48.7528 	EXP 	grating: autoDraw = True
49.0525 	EXP 	grating: autoDraw = False
49.9190 	EXP 	Device response: <KeyPress from None: t=49.91693620001024, value=down, duration=None>
49.9196 	EXP 	New trial (rep=31, index=0): <Trial 31 (0 in rep 31) data={'thisN': 31, 'thisTrialN': 0, 'thisRepN': 31}>
49.9210 	DATA 	Keypress: down
49.9355 	EXP 	fixation: autoDraw = False
49.9355 	EXP 	grating: autoDraw = False
49.9355 	EXP 	grating: ori = np.float64(4.0)
49.9355 	EXP 	fixation: autoDraw = True
50.0858 	EXP 	Device response: <KeyPress from None: t=49.91693620001024, value=down, duration=0.1566430999955628>
50.9349 	INFO 	Keyboard events cleared
50.9347 	EXP 	fixation: autoDraw = False
50.9347 	EXP 	grating: autoDraw = True
51.2346 	EXP 	grating: autoDraw = False
51.5514 	EXP 	Device response: <KeyPress from None: t=51.54748200000904, value=down, duration=None>
51.5519 	EXP 	New trial (rep=32, index=0): <Trial 32 (0 in rep 32) data={'thisN': 32, 'thisTrialN': 0, 'thisRepN': 32}>
51.5533 	DATA 	Keypress: down
51.5677 	EXP 	fixation: autoDraw = False
51.5677 	EXP 	grating: autoDraw = False
51.5677 	EXP 	grating: ori = np.float64(-4.0)
